temperature,training_fold,llm_type,aug_count,classifier,eval_loss,eval_accuracy,eval_f1,eval_precision,eval_recall,eval_auc,eval_runtime,eval_samples_per_second,eval_steps_per_second,epoch
0.9,1,huggyllama/llama-7b,0,roberta,0.5317057371139526,0.8260869565217391,0.6666666666666667,0.6153846153846154,0.7272727272727273,0.8675324675324676,0.7084,64.938,8.47,10.59
0.9,1,huggyllama/llama-7b,0,xlnet,2.0969855785369873,0.6956521739130435,0.4615384615384615,0.4,0.5454545454545454,0.7974025974025973,1.6007,28.738,3.748,15.29
0.9,1,huggyllama/llama-7b,0,distilbert,0.5266426205635071,0.717391304347826,0.380952380952381,0.4,0.36363636363636365,0.8285714285714285,0.5647,81.466,10.626,9.71
0.9,1,huggyllama/llama-30b,0,roberta,1.8148070573806763,0.7391304347826086,0.6470588235294118,0.4782608695652174,1.0,0.9090909090909092,0.8111,56.71,7.397,13.82
0.9,1,huggyllama/llama-30b,0,xlnet,0.9504252076148987,0.8043478260869565,0.5263157894736842,0.625,0.45454545454545453,0.8701298701298702,1.7234,26.691,3.481,13.24
0.9,1,huggyllama/llama-30b,0,distilbert,0.5537352561950684,0.7608695652173914,0.5217391304347826,0.5,0.5454545454545454,0.7948051948051948,0.652,70.547,9.202,9.71
0.9,1,Aeala/VicUnlocked-alpaca-30b,0,roberta,0.40357545018196106,0.7391304347826086,0.5714285714285714,0.47058823529411764,0.7272727272727273,0.8727272727272728,0.8335,55.188,7.198,9.71
0.9,1,Aeala/VicUnlocked-alpaca-30b,0,xlnet,1.6710699796676636,0.8043478260869565,0.4705882352941177,0.6666666666666666,0.36363636363636365,0.8571428571428572,1.7425,26.399,3.443,16.76
0.9,1,Aeala/VicUnlocked-alpaca-30b,0,distilbert,0.5487478375434875,0.7608695652173914,0.6666666666666666,0.5,1.0,0.8805194805194805,0.6088,75.563,9.856,9.71
0.9,1,/scratch/cehrett/hf_cache/models--alpaca-7b,0,roberta,0.9885181784629822,0.7608695652173914,0.5925925925925926,0.5,0.7272727272727273,0.8675324675324676,0.8206,56.054,7.311,11.47
0.9,1,/scratch/cehrett/hf_cache/models--alpaca-7b,0,xlnet,0.8282199501991272,0.8260869565217391,0.6,0.6666666666666666,0.5454545454545454,0.9298701298701298,1.7249,26.668,3.478,19.41
0.9,1,/scratch/cehrett/hf_cache/models--alpaca-7b,0,distilbert,0.513491153717041,0.7608695652173914,0.47619047619047616,0.5,0.45454545454545453,0.8389610389610389,0.6564,70.08,9.141,10.29
0.9,2,huggyllama/llama-7b,0,roberta,1.9696528911590576,0.5652173913043478,0.4736842105263157,0.3333333333333333,0.8181818181818182,0.7246753246753247,0.6073,75.746,9.88,12.65
0.9,2,huggyllama/llama-7b,0,xlnet,1.8793021440505981,0.8043478260869565,0.5263157894736842,0.625,0.45454545454545453,0.7662337662337663,0.7783,59.103,7.709,22.06
0.9,2,huggyllama/llama-7b,0,distilbert,1.4409078359603882,0.7608695652173914,0.4210526315789474,0.5,0.36363636363636365,0.7350649350649351,0.5205,88.374,11.527,12.94
0.9,2,huggyllama/llama-30b,0,roberta,0.49974846839904785,0.7608695652173914,0.0,0.0,0.0,0.7558441558441559,0.6123,75.123,9.799,10.0
0.9,2,huggyllama/llama-30b,0,xlnet,2.438096523284912,0.6739130434782609,0.4444444444444444,0.375,0.5454545454545454,0.7480519480519481,0.7851,58.588,7.642,15.29
0.9,2,huggyllama/llama-30b,0,distilbert,0.9265289306640625,0.7608695652173914,0.56,0.5,0.6363636363636364,0.7688311688311689,0.523,87.953,11.472,11.18
0.9,2,Aeala/VicUnlocked-alpaca-30b,0,roberta,0.6053272485733032,0.7608695652173914,0.0,0.0,0.0,0.6779220779220779,0.6084,75.605,9.862,10.0
0.9,2,Aeala/VicUnlocked-alpaca-30b,0,xlnet,2.1179845333099365,0.782608695652174,0.4444444444444444,0.5714285714285714,0.36363636363636365,0.7792207792207793,0.8179,56.244,7.336,20.29
0.9,2,Aeala/VicUnlocked-alpaca-30b,0,distilbert,1.0097869634628296,0.8260869565217391,0.5555555555555556,0.7142857142857143,0.45454545454545453,0.812987012987013,0.5256,87.511,11.415,11.76
0.9,2,/scratch/cehrett/hf_cache/models--alpaca-7b,0,roberta,1.9700710773468018,0.782608695652174,0.37499999999999994,0.6,0.2727272727272727,0.7610389610389611,0.6173,74.516,9.719,16.47
0.9,2,/scratch/cehrett/hf_cache/models--alpaca-7b,0,xlnet,1.7105908393859863,0.782608695652174,0.16666666666666669,1.0,0.09090909090909091,0.7012987012987012,0.7557,60.868,7.939,14.12
0.9,2,/scratch/cehrett/hf_cache/models--alpaca-7b,0,distilbert,0.9846597909927368,0.7608695652173914,0.26666666666666666,0.5,0.18181818181818182,0.7610389610389611,0.5389,85.352,11.133,10.88
0.9,3,huggyllama/llama-7b,0,roberta,0.5790340900421143,0.7777777777777778,0.37499999999999994,0.6,0.2727272727272727,0.7780748663101604,0.637,70.648,9.42,10.29
0.9,3,huggyllama/llama-7b,0,xlnet,0.4430273175239563,0.8,0.64,0.5714285714285714,0.7272727272727273,0.8850267379679144,0.8343,53.935,7.191,10.29
0.9,3,huggyllama/llama-7b,0,distilbert,0.5119014978408813,0.7555555555555555,0.0,0.0,0.0,0.7566844919786097,0.5531,81.355,10.847,8.0
0.9,3,huggyllama/llama-30b,0,roberta,0.5735880136489868,0.7555555555555555,0.0,0.0,0.0,0.7459893048128342,0.6196,72.628,9.684,7.43
0.9,3,huggyllama/llama-30b,0,xlnet,1.6598490476608276,0.7333333333333333,0.14285714285714288,0.3333333333333333,0.09090909090909091,0.8529411764705883,0.7762,57.973,7.73,17.43
0.9,3,huggyllama/llama-30b,0,distilbert,0.49760374426841736,0.7555555555555555,0.0,0.0,0.0,0.7192513368983957,0.5534,81.322,10.843,8.0
0.9,3,Aeala/VicUnlocked-alpaca-30b,0,roberta,0.6445761322975159,0.8,0.4705882352941177,0.6666666666666666,0.36363636363636365,0.8342245989304812,0.6447,69.796,9.306,11.14
0.9,3,Aeala/VicUnlocked-alpaca-30b,0,xlnet,1.2565919160842896,0.7555555555555555,0.56,0.5,0.6363636363636364,0.8315508021390374,0.7838,57.413,7.655,14.57
0.9,3,Aeala/VicUnlocked-alpaca-30b,0,distilbert,0.5029131770133972,0.7555555555555555,0.0,0.0,0.0,0.7406417112299466,0.5701,78.935,10.525,8.0
0.9,3,/scratch/cehrett/hf_cache/models--alpaca-7b,0,roberta,0.5134112238883972,0.7333333333333333,0.5714285714285714,0.47058823529411764,0.7272727272727273,0.8074866310160428,0.629,71.545,9.539,9.43
0.9,3,/scratch/cehrett/hf_cache/models--alpaca-7b,0,xlnet,0.621738612651825,0.7555555555555555,0.0,0.0,0.0,0.8128342245989304,0.8015,56.148,7.486,7.14
0.9,3,/scratch/cehrett/hf_cache/models--alpaca-7b,0,distilbert,0.4817589521408081,0.7555555555555555,0.0,0.0,0.0,0.7486631016042781,0.5384,83.577,11.144,8.0
0.9,4,huggyllama/llama-7b,0,roberta,0.6487709879875183,0.8,0.5263157894736842,0.625,0.45454545454545453,0.7967914438502673,0.7886,57.064,7.609,9.71
0.9,4,huggyllama/llama-7b,0,xlnet,1.1720829010009766,0.7555555555555555,0.0,0.0,0.0,0.7219251336898396,1.5623,28.803,3.84,10.86
0.9,4,huggyllama/llama-7b,0,distilbert,1.0844241380691528,0.7777777777777778,0.16666666666666669,1.0,0.09090909090909091,0.8342245989304813,0.6285,71.6,9.547,11.14
0.9,4,huggyllama/llama-30b,0,roberta,0.7552875280380249,0.7777777777777778,0.4444444444444444,0.5714285714285714,0.36363636363636365,0.7352941176470588,0.8156,55.176,7.357,11.71
0.9,4,huggyllama/llama-30b,0,xlnet,0.5648655891418457,0.7555555555555555,0.0,0.0,0.0,0.7620320855614974,1.5892,28.317,3.776,6.57
0.9,4,huggyllama/llama-30b,0,distilbert,1.127290964126587,0.8,0.3076923076923077,1.0,0.18181818181818182,0.7887700534759359,0.6033,74.592,9.946,13.14
0.9,4,Aeala/VicUnlocked-alpaca-30b,0,roberta,2.100188970565796,0.6,0.4705882352941176,0.34782608695652173,0.7272727272727273,0.7540106951871658,0.772,58.289,7.772,14.57
0.9,4,Aeala/VicUnlocked-alpaca-30b,0,xlnet,0.520747721195221,0.7555555555555555,0.0,0.0,0.0,0.7379679144385027,1.4978,30.043,4.006,6.29
0.9,4,Aeala/VicUnlocked-alpaca-30b,0,distilbert,0.9177294969558716,0.8222222222222222,0.42857142857142855,1.0,0.2727272727272727,0.7914438502673796,0.6298,71.447,9.526,10.86
0.9,4,/scratch/cehrett/hf_cache/models--alpaca-7b,0,roberta,0.6394895315170288,0.8666666666666667,0.6666666666666665,0.8571428571428571,0.5454545454545454,0.820855614973262,0.786,57.254,7.634,12.29
0.9,4,/scratch/cehrett/hf_cache/models--alpaca-7b,0,xlnet,0.5998252034187317,0.7555555555555555,0.0,0.0,0.0,0.7459893048128342,1.5488,29.055,3.874,8.29
0.9,4,/scratch/cehrett/hf_cache/models--alpaca-7b,0,distilbert,0.683622419834137,0.7555555555555555,0.0,0.0,0.0,0.786096256684492,0.6225,72.29,9.639,9.14
